employee_name,working_day,date,hours_of_work,work_from_home
13,Tuesday,2023-02-07,6.21,0
14,Tuesday,2023-02-07,6.16,1
15,Tuesday,2023-02-07,5.19,0
16,Tuesday,2023-02-07,4.76,0
17,Tuesday,2023-02-07,4.76,0
18,Tuesday,2023-02-07,6.24,0
1,Monday,2023-02-06,5.08,0
2,Monday,2023-02-06,6.65,1
3,Monday,2023-02-06,5.11,1
4,Monday,2023-02-06,6.27,0
5,Monday,2023-02-06,4.53,0
6,Monday,2023-02-06,5.69,0
7,Monday,2023-02-06,5.51,1
8,Monday,2023-02-06,5.6,0
9,Monday,2023-02-06,4.95,0
10,Monday,2023-02-06,5.42,0
11,Monday,2023-02-06,6.42,0
12,Monday,2023-02-06,5.62,0
13,Monday,2023-02-06,5.43,0
14,Monday,2023-02-06,6.94,0
15,Monday,2023-02-06,5.76,0
16,Monday,2023-02-06,6.29,0
17,Monday,2023-02-06,6.75,0
18,Monday,2023-02-06,6.45,0
1,Sunday,2023-02-05,0.0,0
2,Sunday,2023-02-05,0.0,0
3,Sunday,2023-02-05,0.0,0
4,Sunday,2023-02-05,0.0,0
5,Sunday,2023-02-05,0.0,0
6,Sunday,2023-02-05,0.0,0
7,Sunday,2023-02-05,0.0,0
8,Sunday,2023-02-05,0.0,0
9,Sunday,2023-02-05,0.0,0
10,Sunday,2023-02-05,0.0,0
11,Sunday,2023-02-05,0.0,0
12,Sunday,2023-02-05,0.0,0
13,Sunday,2023-02-05,0.0,0
14,Sunday,2023-02-05,0.0,0
15,Sunday,2023-02-05,0.0,0
16,Sunday,2023-02-05,0.0,0
17,Sunday,2023-02-05,0.0,0
18,Sunday,2023-02-05,0.0,0
1,Saturday,2023-02-04,0.0,0
2,Saturday,2023-02-04,0.0,0
3,Saturday,2023-02-04,0.0,0
4,Saturday,2023-02-04,0.0,0
5,Saturday,2023-02-04,0.0,0
6,Saturday,2023-02-04,0.0,0
7,Saturday,2023-02-04,0.0,0
8,Saturday,2023-02-04,0.0,0
9,Saturday,2023-02-04,0.0,0
10,Saturday,2023-02-04,0.0,0
11,Saturday,2023-02-04,0.0,0
12,Saturday,2023-02-04,0.0,0
13,Saturday,2023-02-04,0.0,0
14,Saturday,2023-02-04,0.0,0
15,Saturday,2023-02-04,0.0,0
16,Saturday,2023-02-04,0.0,0
17,Saturday,2023-02-04,0.0,0
18,Saturday,2023-02-04,0.0,0
1,Friday,2023-02-03,6.55,0
2,Friday,2023-02-03,6.72,0
3,Friday,2023-02-03,4.92,1
4,Friday,2023-02-03,4.71,0
5,Friday,2023-02-03,5.67,1
6,Friday,2023-02-03,5.56,1
7,Friday,2023-02-03,6.7,1
8,Friday,2023-02-03,5.92,0
9,Friday,2023-02-03,4.77,1
10,Friday,2023-02-03,5.52,0
11,Friday,2023-02-03,5.16,0
12,Friday,2023-02-03,5.17,1
13,Friday,2023-02-03,6.71,0
14,Friday,2023-02-03,6.62,0
15,Friday,2023-02-03,5.19,1
16,Friday,2023-02-03,5.57,1
17,Friday,2023-02-03,6.96,1
18,Friday,2023-02-03,6.05,1
1,Thursday,2023-02-02,6.05,1
2,Thursday,2023-02-02,6.17,0
3,Thursday,2023-02-02,4.94,0
4,Thursday,2023-02-02,5.4,0
5,Thursday,2023-02-02,5.92,0
6,Thursday,2023-02-02,6.78,0
7,Thursday,2023-02-02,6.63,0
8,Thursday,2023-02-02,6.17,0
9,Thursday,2023-02-02,4.99,0
10,Thursday,2023-02-02,5.39,0
11,Thursday,2023-02-02,6.91,0
12,Thursday,2023-02-02,5.94,0
13,Thursday,2023-02-02,4.82,1
14,Thursday,2023-02-02,6.98,0
15,Thursday,2023-02-02,4.93,1
16,Thursday,2023-02-02,6.78,0
17,Thursday,2023-02-02,5.45,0
18,Thursday,2023-02-02,5.92,1
1,Wednesday,2023-02-01,6.47,0
2,Wednesday,2023-02-01,6.96,0
3,Wednesday,2023-02-01,6.86,0
4,Wednesday,2023-02-01,5.02,0
5,Wednesday,2023-02-01,4.96,0
6,Wednesday,2023-02-01,6.8,0
7,Wednesday,2023-02-01,6.89,0
8,Wednesday,2023-02-01,5.3,0
9,Wednesday,2023-02-01,6.02,0
10,Wednesday,2023-02-01,6.49,0
11,Wednesday,2023-02-01,6.25,0
12,Wednesday,2023-02-01,6.23,0
13,Wednesday,2023-02-01,6.92,1
14,Wednesday,2023-02-01,6.46,0
15,Wednesday,2023-02-01,6.91,0
16,Wednesday,2023-02-01,5.82,0
17,Wednesday,2023-02-01,5.24,0
18,Wednesday,2023-02-01,6.9,0
1,Tuesday,2023-01-31,5.01,0
2,Tuesday,2023-01-31,6.24,0
3,Tuesday,2023-01-31,4.83,0
4,Tuesday,2023-01-31,5.93,0
5,Tuesday,2023-01-31,5.75,0
6,Tuesday,2023-01-31,6.67,0
7,Tuesday,2023-01-31,5.29,0
8,Tuesday,2023-01-31,6.98,0
9,Tuesday,2023-01-31,6.11,0
10,Tuesday,2023-01-31,6.19,1
11,Tuesday,2023-01-31,4.93,0
12,Tuesday,2023-01-31,4.8,0
13,Tuesday,2023-01-31,5.79,1
14,Tuesday,2023-01-31,6.69,1
15,Tuesday,2023-01-31,5.15,0
16,Tuesday,2023-01-31,6.39,0
17,Tuesday,2023-01-31,6.77,0
18,Tuesday,2023-01-31,5.76,0
1,Monday,2023-01-30,6.08,0
2,Monday,2023-01-30,4.88,0
3,Monday,2023-01-30,6.75,0
4,Monday,2023-01-30,5.84,0
5,Monday,2023-01-30,4.58,0
6,Monday,2023-01-30,5.57,0
7,Monday,2023-01-30,6.8,0
8,Monday,2023-01-30,5.37,0
9,Monday,2023-01-30,5.79,0
10,Monday,2023-01-30,5.22,0
11,Monday,2023-01-30,5.39,0
12,Monday,2023-01-30,5.89,0
13,Monday,2023-01-30,4.74,0
14,Monday,2023-01-30,6.38,0
15,Monday,2023-01-30,5.87,0
16,Monday,2023-01-30,5.65,0
17,Monday,2023-01-30,6.96,1
18,Monday,2023-01-30,6.29,1
1,Sunday,2023-01-29,0.0,0
2,Sunday,2023-01-29,0.0,0
3,Sunday,2023-01-29,0.0,0
4,Sunday,2023-01-29,0.0,0
5,Sunday,2023-01-29,0.0,0
6,Sunday,2023-01-29,0.0,0
7,Sunday,2023-01-29,0.0,0
8,Sunday,2023-01-29,0.0,0
9,Sunday,2023-01-29,0.0,0
10,Sunday,2023-01-29,0.0,0
11,Sunday,2023-01-29,0.0,0
12,Sunday,2023-01-29,0.0,0
13,Sunday,2023-01-29,0.0,0
14,Sunday,2023-01-29,0.0,0
15,Sunday,2023-01-29,0.0,0
16,Sunday,2023-01-29,0.0,0
17,Sunday,2023-01-29,0.0,0
18,Sunday,2023-01-29,0.0,0
1,Saturday,2023-01-28,0.0,0
2,Saturday,2023-01-28,0.0,0
3,Saturday,2023-01-28,0.0,0
4,Saturday,2023-01-28,0.0,0
5,Saturday,2023-01-28,0.0,0
6,Saturday,2023-01-28,0.0,0
7,Saturday,2023-01-28,0.0,0
8,Saturday,2023-01-28,0.0,0
9,Saturday,2023-01-28,0.0,0
10,Saturday,2023-01-28,0.0,0
11,Saturday,2023-01-28,0.0,0
12,Saturday,2023-01-28,0.0,0
13,Saturday,2023-01-28,0.0,0
14,Saturday,2023-01-28,0.0,0
15,Saturday,2023-01-28,0.0,0
16,Saturday,2023-01-28,0.0,0
17,Saturday,2023-01-28,0.0,0
18,Saturday,2023-01-28,0.0,0
1,Friday,2023-01-27,6.81,1
2,Friday,2023-01-27,4.97,1
3,Friday,2023-01-27,5.19,1
4,Friday,2023-01-27,6.87,0
5,Friday,2023-01-27,5.58,1
6,Friday,2023-01-27,5.6,1
7,Friday,2023-01-27,6.68,1
8,Friday,2023-01-27,5.52,0
9,Friday,2023-01-27,5.96,1
10,Friday,2023-01-27,6.96,1
11,Friday,2023-01-27,6.25,1
12,Friday,2023-01-27,4.63,0
13,Friday,2023-01-27,6.04,1
14,Friday,2023-01-27,6.45,1
15,Friday,2023-01-27,6.68,1
16,Friday,2023-01-27,6.3,1
17,Friday,2023-01-27,4.8,0
18,Friday,2023-01-27,5.96,0
1,Thursday,2023-01-26,6.75,0
2,Thursday,2023-01-26,5.5,0
3,Thursday,2023-01-26,5.28,0
4,Thursday,2023-01-26,4.96,1
5,Thursday,2023-01-26,4.88,0
6,Thursday,2023-01-26,6.44,0
7,Thursday,2023-01-26,5.69,0
8,Thursday,2023-01-26,6.8,0
9,Thursday,2023-01-26,5.13,0
10,Thursday,2023-01-26,5.81,0
11,Thursday,2023-01-26,5.47,0
12,Thursday,2023-01-26,6.95,1
13,Thursday,2023-01-26,4.58,0
14,Thursday,2023-01-26,5.27,1
15,Thursday,2023-01-26,5.33,0
16,Thursday,2023-01-26,5.35,0
17,Thursday,2023-01-26,6.69,0
18,Thursday,2023-01-26,6.83,0
1,Wednesday,2023-01-25,5.25,0
2,Wednesday,2023-01-25,5.32,0
3,Wednesday,2023-01-25,6.24,0
4,Wednesday,2023-01-25,5.28,0
5,Wednesday,2023-01-25,5.01,1
6,Wednesday,2023-01-25,5.68,0
7,Wednesday,2023-01-25,6.63,0
8,Wednesday,2023-01-25,4.6,0
9,Wednesday,2023-01-25,5.76,0
10,Wednesday,2023-01-25,5.74,0
11,Wednesday,2023-01-25,4.66,0
12,Wednesday,2023-01-25,4.9,0
13,Wednesday,2023-01-25,5.49,0
14,Wednesday,2023-01-25,4.94,0
15,Wednesday,2023-01-25,6.0,0
16,Wednesday,2023-01-25,5.77,0
17,Wednesday,2023-01-25,5.43,0
18,Wednesday,2023-01-25,6.82,1
1,Tuesday,2023-01-24,6.72,0
2,Tuesday,2023-01-24,5.85,0
3,Tuesday,2023-01-24,5.93,1
4,Tuesday,2023-01-24,5.93,1
5,Tuesday,2023-01-24,4.98,0
6,Tuesday,2023-01-24,5.15,1
7,Tuesday,2023-01-24,6.17,0
8,Tuesday,2023-01-24,5.75,1
9,Tuesday,2023-01-24,5.23,0
10,Tuesday,2023-01-24,5.25,0
11,Tuesday,2023-01-24,6.45,1
12,Tuesday,2023-01-24,4.94,0
13,Tuesday,2023-01-24,5.66,0
14,Tuesday,2023-01-24,5.18,0
15,Tuesday,2023-01-24,6.01,0
16,Tuesday,2023-01-24,6.48,0
17,Tuesday,2023-01-24,4.72,0
18,Tuesday,2023-01-24,6.96,0
1,Monday,2023-01-23,6.58,0
2,Monday,2023-01-23,6.15,1
3,Monday,2023-01-23,6.75,1
4,Monday,2023-01-23,6.39,0
5,Monday,2023-01-23,6.55,0
6,Monday,2023-01-23,5.45,1
7,Monday,2023-01-23,6.25,0
8,Monday,2023-01-23,6.67,0
9,Monday,2023-01-23,6.68,1
10,Monday,2023-01-23,5.82,0
11,Monday,2023-01-23,5.42,0
12,Monday,2023-01-23,5.56,1
13,Monday,2023-01-23,6.8,1
14,Monday,2023-01-23,6.99,0
15,Monday,2023-01-23,5.26,0
16,Monday,2023-01-23,6.24,0
17,Monday,2023-01-23,4.51,0
18,Monday,2023-01-23,4.54,0
1,Sunday,2023-01-22,0.0,0
2,Sunday,2023-01-22,0.0,0
3,Sunday,2023-01-22,0.0,0
4,Sunday,2023-01-22,0.0,0
5,Sunday,2023-01-22,0.0,0
6,Sunday,2023-01-22,0.0,0
7,Sunday,2023-01-22,0.0,0
8,Sunday,2023-01-22,0.0,0
9,Sunday,2023-01-22,0.0,0
10,Sunday,2023-01-22,0.0,0
11,Sunday,2023-01-22,0.0,0
12,Sunday,2023-01-22,0.0,0
13,Sunday,2023-01-22,0.0,0
14,Sunday,2023-01-22,0.0,0
15,Sunday,2023-01-22,0.0,0
16,Sunday,2023-01-22,0.0,0
17,Sunday,2023-01-22,0.0,0
18,Sunday,2023-01-22,0.0,0
1,Saturday,2023-01-21,0.0,0
2,Saturday,2023-01-21,0.0,0
3,Saturday,2023-01-21,0.0,0
4,Saturday,2023-01-21,0.0,0
5,Saturday,2023-01-21,0.0,0
6,Saturday,2023-01-21,0.0,0
7,Saturday,2023-01-21,0.0,0
8,Saturday,2023-01-21,0.0,0
9,Saturday,2023-01-21,0.0,0
10,Saturday,2023-01-21,0.0,0
11,Saturday,2023-01-21,0.0,0
12,Saturday,2023-01-21,0.0,0
13,Saturday,2023-01-21,0.0,0
14,Saturday,2023-01-21,0.0,0
15,Saturday,2023-01-21,0.0,0
16,Saturday,2023-01-21,0.0,0
17,Saturday,2023-01-21,0.0,0
18,Saturday,2023-01-21,0.0,0
1,Friday,2023-01-20,6.3,1
2,Friday,2023-01-20,6.94,1
3,Friday,2023-01-20,6.84,0
4,Friday,2023-01-20,5.16,1
5,Friday,2023-01-20,6.64,0
6,Friday,2023-01-20,6.39,0
7,Friday,2023-01-20,6.62,1
8,Friday,2023-01-20,5.9,1
9,Friday,2023-01-20,5.53,1
10,Friday,2023-01-20,4.63,0
11,Friday,2023-01-20,4.69,0
12,Friday,2023-01-20,5.97,0
13,Friday,2023-01-20,4.95,1
14,Friday,2023-01-20,6.74,1
15,Friday,2023-01-20,6.51,1
16,Friday,2023-01-20,5.37,1
17,Friday,2023-01-20,5.37,1
18,Friday,2023-01-20,5.29,1
1,Thursday,2023-01-19,5.85,0
2,Thursday,2023-01-19,6.83,1
3,Thursday,2023-01-19,6.07,0
4,Thursday,2023-01-19,6.36,0
5,Thursday,2023-01-19,6.67,1
6,Thursday,2023-01-19,4.9,0
7,Thursday,2023-01-19,4.88,0
8,Thursday,2023-01-19,6.91,0
9,Thursday,2023-01-19,6.85,0
10,Thursday,2023-01-19,5.71,0
11,Thursday,2023-01-19,5.62,0
12,Thursday,2023-01-19,6.82,0
13,Thursday,2023-01-19,5.63,1
14,Thursday,2023-01-19,4.62,0
15,Thursday,2023-01-19,6.73,0
16,Thursday,2023-01-19,5.32,1
17,Thursday,2023-01-19,6.61,0
18,Thursday,2023-01-19,5.39,1
1,Wednesday,2023-01-18,5.07,0
2,Wednesday,2023-01-18,6.43,0
3,Wednesday,2023-01-18,6.41,1
4,Wednesday,2023-01-18,6.34,0
5,Wednesday,2023-01-18,6.35,0
6,Wednesday,2023-01-18,6.69,1
7,Wednesday,2023-01-18,5.84,0
8,Wednesday,2023-01-18,5.8,0
9,Wednesday,2023-01-18,5.27,0
10,Wednesday,2023-01-18,6.62,0
11,Wednesday,2023-01-18,6.69,0
12,Wednesday,2023-01-18,5.1,0
13,Wednesday,2023-01-18,5.55,0
14,Wednesday,2023-01-18,6.08,0
15,Wednesday,2023-01-18,5.74,0
16,Wednesday,2023-01-18,6.32,1
17,Wednesday,2023-01-18,4.52,0
18,Wednesday,2023-01-18,6.67,1
1,Tuesday,2023-01-17,6.79,1
2,Tuesday,2023-01-17,5.4,0
3,Tuesday,2023-01-17,5.45,0
4,Tuesday,2023-01-17,4.57,0
5,Tuesday,2023-01-17,5.66,0
6,Tuesday,2023-01-17,5.49,0
7,Tuesday,2023-01-17,5.08,0
8,Tuesday,2023-01-17,6.01,0
9,Tuesday,2023-01-17,4.81,0
10,Tuesday,2023-01-17,5.71,1
11,Tuesday,2023-01-17,6.01,0
12,Tuesday,2023-01-17,6.46,0
13,Tuesday,2023-01-17,6.76,0
14,Tuesday,2023-01-17,6.41,0
15,Tuesday,2023-01-17,5.09,1
16,Tuesday,2023-01-17,5.21,0
17,Tuesday,2023-01-17,5.55,0
18,Tuesday,2023-01-17,5.87,0
1,Monday,2023-01-16,4.55,0
2,Monday,2023-01-16,5.59,1
3,Monday,2023-01-16,6.24,1
4,Monday,2023-01-16,5.0,0
5,Monday,2023-01-16,5.37,1
6,Monday,2023-01-16,6.58,0
7,Monday,2023-01-16,6.61,1
8,Monday,2023-01-16,6.02,0
9,Monday,2023-01-16,4.71,0
10,Monday,2023-01-16,6.91,0
11,Monday,2023-01-16,4.6,1
12,Monday,2023-01-16,5.3,0
13,Monday,2023-01-16,4.83,0
14,Monday,2023-01-16,6.59,1
15,Monday,2023-01-16,6.53,1
16,Monday,2023-01-16,5.4,0
17,Monday,2023-01-16,6.37,0
18,Monday,2023-01-16,6.39,0
1,Sunday,2023-01-15,0.0,0
2,Sunday,2023-01-15,0.0,0
3,Sunday,2023-01-15,0.0,0
4,Sunday,2023-01-15,0.0,0
5,Sunday,2023-01-15,0.0,0
6,Sunday,2023-01-15,0.0,0
7,Sunday,2023-01-15,0.0,0
8,Sunday,2023-01-15,0.0,0
9,Sunday,2023-01-15,0.0,0
10,Sunday,2023-01-15,0.0,0
11,Sunday,2023-01-15,0.0,0
12,Sunday,2023-01-15,0.0,0
13,Sunday,2023-01-15,0.0,0
14,Sunday,2023-01-15,0.0,0
15,Sunday,2023-01-15,0.0,0
16,Sunday,2023-01-15,0.0,0
17,Sunday,2023-01-15,0.0,0
18,Sunday,2023-01-15,0.0,0
1,Saturday,2023-01-14,0.0,0
2,Saturday,2023-01-14,0.0,0
3,Saturday,2023-01-14,0.0,0
4,Saturday,2023-01-14,0.0,0
5,Saturday,2023-01-14,0.0,0
6,Saturday,2023-01-14,0.0,0
7,Saturday,2023-01-14,0.0,0
8,Saturday,2023-01-14,0.0,0
9,Saturday,2023-01-14,0.0,0
10,Saturday,2023-01-14,0.0,0
11,Saturday,2023-01-14,0.0,0
12,Saturday,2023-01-14,0.0,0
13,Saturday,2023-01-14,0.0,0
14,Saturday,2023-01-14,0.0,0
15,Saturday,2023-01-14,0.0,0
16,Saturday,2023-01-14,0.0,0
17,Saturday,2023-01-14,0.0,0
18,Saturday,2023-01-14,0.0,0
1,Friday,2023-01-13,5.47,1
2,Friday,2023-01-13,5.65,1
3,Friday,2023-01-13,6.34,1
4,Friday,2023-01-13,5.62,0
5,Friday,2023-01-13,5.9,1
6,Friday,2023-01-13,6.43,1
7,Friday,2023-01-13,6.8,0
8,Friday,2023-01-13,5.36,0
9,Friday,2023-01-13,5.37,0
10,Friday,2023-01-13,5.93,1
11,Friday,2023-01-13,5.27,1
12,Friday,2023-01-13,7.0,1
13,Friday,2023-01-13,5.62,1
14,Friday,2023-01-13,4.63,0
15,Friday,2023-01-13,4.97,1
16,Friday,2023-01-13,4.91,0
17,Friday,2023-01-13,6.5,1
18,Friday,2023-01-13,4.81,0
1,Thursday,2023-01-12,6.14,0
2,Thursday,2023-01-12,5.83,1
3,Thursday,2023-01-12,6.15,0
4,Thursday,2023-01-12,5.77,0
5,Thursday,2023-01-12,4.55,0
6,Thursday,2023-01-12,6.18,0
7,Thursday,2023-01-12,6.11,0
8,Thursday,2023-01-12,5.63,0
9,Thursday,2023-01-12,4.83,0
10,Thursday,2023-01-12,5.15,1
11,Thursday,2023-01-12,4.67,0
12,Thursday,2023-01-12,6.41,0
13,Thursday,2023-01-12,5.77,0
14,Thursday,2023-01-12,4.95,0
15,Thursday,2023-01-12,6.63,0
16,Thursday,2023-01-12,4.67,0
17,Thursday,2023-01-12,5.34,0
18,Thursday,2023-01-12,6.34,0
1,Wednesday,2023-01-11,5.73,0
2,Wednesday,2023-01-11,6.57,1
3,Wednesday,2023-01-11,6.7,0
4,Wednesday,2023-01-11,5.65,0
5,Wednesday,2023-01-11,6.14,0
6,Wednesday,2023-01-11,6.21,0
7,Wednesday,2023-01-11,6.03,0
8,Wednesday,2023-01-11,6.31,0
9,Wednesday,2023-01-11,5.58,1
10,Wednesday,2023-01-11,6.72,0
11,Wednesday,2023-01-11,5.99,0
12,Wednesday,2023-01-11,5.61,0
13,Wednesday,2023-01-11,4.89,1
14,Wednesday,2023-01-11,5.92,1
15,Wednesday,2023-01-11,6.19,0
16,Wednesday,2023-01-11,5.65,0
17,Wednesday,2023-01-11,4.95,0
18,Wednesday,2023-01-11,5.04,0
1,Tuesday,2023-01-10,6.48,0
2,Tuesday,2023-01-10,5.99,0
3,Tuesday,2023-01-10,5.72,0
4,Tuesday,2023-01-10,6.84,0
5,Tuesday,2023-01-10,5.94,0
6,Tuesday,2023-01-10,5.6,0
7,Tuesday,2023-01-10,4.66,0
8,Tuesday,2023-01-10,6.45,1
9,Tuesday,2023-01-10,6.96,0
10,Tuesday,2023-01-10,6.35,0
11,Tuesday,2023-01-10,4.74,0
12,Tuesday,2023-01-10,5.6,0
13,Tuesday,2023-01-10,6.52,0
14,Tuesday,2023-01-10,4.59,1
15,Tuesday,2023-01-10,4.71,0
16,Tuesday,2023-01-10,4.65,0
17,Tuesday,2023-01-10,6.16,0
18,Tuesday,2023-01-10,5.12,0
1,Monday,2023-01-09,6.62,1
2,Monday,2023-01-09,6.28,1
3,Monday,2023-01-09,6.17,1
4,Monday,2023-01-09,5.33,1
5,Monday,2023-01-09,5.91,0
6,Monday,2023-01-09,6.11,0
7,Monday,2023-01-09,5.46,0
8,Monday,2023-01-09,4.62,0
9,Monday,2023-01-09,4.76,0
10,Monday,2023-01-09,5.74,0
11,Monday,2023-01-09,6.63,1
12,Monday,2023-01-09,5.14,0
13,Monday,2023-01-09,6.9,1
14,Monday,2023-01-09,4.93,0
15,Monday,2023-01-09,6.67,1
16,Monday,2023-01-09,6.51,0
17,Monday,2023-01-09,6.21,0
18,Monday,2023-01-09,5.26,1
1,Sunday,2023-01-08,0.0,0
2,Sunday,2023-01-08,0.0,0
3,Sunday,2023-01-08,0.0,0
4,Sunday,2023-01-08,0.0,0
5,Sunday,2023-01-08,0.0,0
6,Sunday,2023-01-08,0.0,0
7,Sunday,2023-01-08,0.0,0
8,Sunday,2023-01-08,0.0,0
9,Sunday,2023-01-08,0.0,0
10,Sunday,2023-01-08,0.0,0
11,Sunday,2023-01-08,0.0,0
12,Sunday,2023-01-08,0.0,0
13,Sunday,2023-01-08,0.0,0
14,Sunday,2023-01-08,0.0,0
15,Sunday,2023-01-08,0.0,0
16,Sunday,2023-01-08,0.0,0
17,Sunday,2023-01-08,0.0,0
18,Sunday,2023-01-08,0.0,0
1,Saturday,2023-01-07,0.0,0
2,Saturday,2023-01-07,0.0,0
3,Saturday,2023-01-07,0.0,0
4,Saturday,2023-01-07,0.0,0
5,Saturday,2023-01-07,0.0,0
6,Saturday,2023-01-07,0.0,0
7,Saturday,2023-01-07,0.0,0
8,Saturday,2023-01-07,0.0,0
9,Saturday,2023-01-07,0.0,0
10,Saturday,2023-01-07,0.0,0
11,Saturday,2023-01-07,0.0,0
12,Saturday,2023-01-07,0.0,0
13,Saturday,2023-01-07,0.0,0
14,Saturday,2023-01-07,0.0,0
15,Saturday,2023-01-07,0.0,0
16,Saturday,2023-01-07,0.0,0
17,Saturday,2023-01-07,0.0,0
18,Saturday,2023-01-07,0.0,0
1,Friday,2023-01-06,5.17,0
2,Friday,2023-01-06,4.61,1
3,Friday,2023-01-06,4.98,1
4,Friday,2023-01-06,6.2,1
5,Friday,2023-01-06,6.39,1
6,Friday,2023-01-06,5.88,0
7,Friday,2023-01-06,5.34,1
8,Friday,2023-01-06,7.0,0
9,Friday,2023-01-06,5.69,0
10,Friday,2023-01-06,4.99,1
11,Friday,2023-01-06,6.2,0
12,Friday,2023-01-06,6.16,1
13,Friday,2023-01-06,5.34,1
14,Friday,2023-01-06,5.45,0
15,Friday,2023-01-06,6.2,0
16,Friday,2023-01-06,6.64,0
17,Friday,2023-01-06,5.32,0
18,Friday,2023-01-06,5.46,1
1,Thursday,2023-01-05,4.91,0
2,Thursday,2023-01-05,6.66,1
3,Thursday,2023-01-05,5.63,0
4,Thursday,2023-01-05,5.17,0
5,Thursday,2023-01-05,4.66,1
6,Thursday,2023-01-05,5.1,0
7,Thursday,2023-01-05,6.04,0
8,Thursday,2023-01-05,6.98,1
9,Thursday,2023-01-05,6.01,1
10,Thursday,2023-01-05,6.09,0
11,Thursday,2023-01-05,5.98,1
12,Thursday,2023-01-05,5.75,0
13,Thursday,2023-01-05,6.71,0
14,Thursday,2023-01-05,6.13,0
15,Thursday,2023-01-05,6.41,0
16,Thursday,2023-01-05,5.56,0
17,Thursday,2023-01-05,5.95,0
18,Thursday,2023-01-05,6.14,0
1,Wednesday,2023-01-04,5.99,0
2,Wednesday,2023-01-04,5.81,0
3,Wednesday,2023-01-04,5.39,1
4,Wednesday,2023-01-04,4.89,0
5,Wednesday,2023-01-04,6.91,0
6,Wednesday,2023-01-04,5.31,0
7,Wednesday,2023-01-04,4.74,1
8,Wednesday,2023-01-04,6.56,0
9,Wednesday,2023-01-04,5.94,1
10,Wednesday,2023-01-04,5.64,0
11,Wednesday,2023-01-04,5.68,0
12,Wednesday,2023-01-04,5.05,0
13,Wednesday,2023-01-04,6.45,0
14,Wednesday,2023-01-04,5.02,0
15,Wednesday,2023-01-04,5.15,1
16,Wednesday,2023-01-04,5.94,1
17,Wednesday,2023-01-04,4.54,0
18,Wednesday,2023-01-04,5.93,1
1,Tuesday,2023-01-03,5.54,0
2,Tuesday,2023-01-03,6.49,0
3,Tuesday,2023-01-03,5.16,0
4,Tuesday,2023-01-03,5.2,0
5,Tuesday,2023-01-03,6.23,0
6,Tuesday,2023-01-03,4.97,0
7,Tuesday,2023-01-03,4.98,0
8,Tuesday,2023-01-03,5.65,0
9,Tuesday,2023-01-03,5.21,0
10,Tuesday,2023-01-03,6.3,1
11,Tuesday,2023-01-03,4.86,0
12,Tuesday,2023-01-03,4.59,0
13,Tuesday,2023-01-03,5.11,1
14,Tuesday,2023-01-03,4.7,0
15,Tuesday,2023-01-03,5.25,0
16,Tuesday,2023-01-03,6.01,1
17,Tuesday,2023-01-03,6.16,0
18,Tuesday,2023-01-03,5.6,0
1,Monday,2023-01-02,5.29,0
2,Monday,2023-01-02,6.48,0
3,Monday,2023-01-02,6.67,0
4,Monday,2023-01-02,4.81,0
5,Monday,2023-01-02,5.17,1
6,Monday,2023-01-02,4.72,0
7,Monday,2023-01-02,6.44,0
8,Monday,2023-01-02,4.93,0
9,Monday,2023-01-02,5.02,1
10,Monday,2023-01-02,5.54,0
11,Monday,2023-01-02,4.7,0
12,Monday,2023-01-02,5.7,0
13,Monday,2023-01-02,6.86,0
14,Monday,2023-01-02,4.79,0
15,Monday,2023-01-02,5.26,0
16,Monday,2023-01-02,6.37,0
17,Monday,2023-01-02,5.67,0
18,Monday,2023-01-02,4.85,0
1,Sunday,2023-01-01,0.0,0
2,Sunday,2023-01-01,0.0,0
3,Sunday,2023-01-01,0.0,0
4,Sunday,2023-01-01,0.0,0
5,Sunday,2023-01-01,0.0,0
6,Sunday,2023-01-01,0.0,0
7,Sunday,2023-01-01,0.0,0
8,Sunday,2023-01-01,0.0,0
9,Sunday,2023-01-01,0.0,0
10,Sunday,2023-01-01,0.0,0
11,Sunday,2023-01-01,0.0,0
12,Sunday,2023-01-01,0.0,0
13,Sunday,2023-01-01,0.0,0
14,Sunday,2023-01-01,0.0,0
15,Sunday,2023-01-01,0.0,0
16,Sunday,2023-01-01,0.0,0
17,Sunday,2023-01-01,0.0,0
18,Sunday,2023-01-01,0.0,0
1,Saturday,2022-12-31,0.0,0
2,Saturday,2022-12-31,0.0,0
3,Saturday,2022-12-31,0.0,0
4,Saturday,2022-12-31,0.0,0
5,Saturday,2022-12-31,0.0,0
6,Saturday,2022-12-31,0.0,0
7,Saturday,2022-12-31,0.0,0
8,Saturday,2022-12-31,0.0,0
9,Saturday,2022-12-31,0.0,0
10,Saturday,2022-12-31,0.0,0
11,Saturday,2022-12-31,0.0,0
12,Saturday,2022-12-31,0.0,0
13,Saturday,2022-12-31,0.0,0
14,Saturday,2022-12-31,0.0,0
15,Saturday,2022-12-31,0.0,0
16,Saturday,2022-12-31,0.0,0
17,Saturday,2022-12-31,0.0,0
18,Saturday,2022-12-31,0.0,0
1,Friday,2022-12-30,4.81,0
2,Friday,2022-12-30,6.93,0
3,Friday,2022-12-30,6.95,0
4,Friday,2022-12-30,5.98,1
5,Friday,2022-12-30,5.75,0
6,Friday,2022-12-30,5.9,1
7,Friday,2022-12-30,5.46,1
8,Friday,2022-12-30,5.57,0
9,Friday,2022-12-30,5.53,1
