employee_name,working_day,hours_of_work,work_from_home,month
11,6,0.0,0,7
12,6,0.0,0,7
13,6,0.0,0,7
14,6,0.0,0,7
15,6,0.0,0,7
16,6,0.0,0,7
17,6,0.0,0,7
18,6,0.0,0,7
1,5,5.7,1,7
2,5,6.31,0,7
3,5,6.47,0,7
4,5,5.19,1,7
5,5,4.7,1,7
6,5,4.81,1,7
7,5,5.88,1,7
8,5,6.64,0,7
9,5,5.11,1,7
10,5,4.81,0,7
11,5,4.79,0,7
12,5,5.46,0,7
13,5,6.05,0,7
14,5,6.35,0,7
15,5,4.63,1,7
16,5,6.99,1,7
17,5,5.37,0,7
18,5,5.56,1,7
1,4,6.73,0,6
2,4,4.56,0,6
3,4,6.72,0,6
4,4,5.0,1,6
5,4,6.3,0,6
6,4,4.84,0,6
7,4,6.45,0,6
8,4,5.87,1,6
9,4,5.13,0,6
10,4,6.29,0,6
11,4,5.72,0,6
12,4,4.86,0,6
13,4,5.05,0,6
14,4,6.19,0,6
15,4,4.66,0,6
16,4,5.84,0,6
17,4,6.15,0,6
18,4,5.92,0,6
1,3,5.07,1,6
2,3,6.2,0,6
3,3,4.97,0,6
4,3,4.93,0,6
5,3,5.76,0,6
6,3,4.51,0,6
7,3,4.83,0,6
8,3,5.99,1,6
9,3,6.26,0,6
10,3,4.64,0,6
11,3,6.07,1,6
12,3,6.56,0,6
13,3,5.72,0,6
14,3,6.7,0,6
15,3,5.38,0,6
16,3,5.59,1,6
17,3,5.16,0,6
18,3,5.84,0,6
1,2,6.7,0,6
2,2,6.41,1,6
3,2,5.18,0,6
4,2,6.97,0,6
5,2,5.52,0,6
6,2,6.63,0,6
7,2,4.88,0,6
8,2,6.96,0,6
9,2,5.47,0,6
10,2,4.78,1,6
11,2,5.68,0,6
12,2,6.21,0,6
13,2,5.74,0,6
14,2,5.35,0,6
15,2,5.65,0,6
16,2,5.9,0,6
17,2,5.83,0,6
18,2,6.17,0,6
1,1,5.56,0,6
2,1,6.15,0,6
3,1,5.61,0,6
4,1,6.61,1,6
5,1,5.62,0,6
6,1,6.53,0,6
7,1,5.68,0,6
8,1,5.34,1,6
9,1,4.82,1,6
10,1,5.02,0,6
11,1,6.27,0,6
12,1,6.91,0,6
13,1,5.11,0,6
14,1,5.8,0,6
15,1,5.24,0,6
16,1,5.96,1,6
17,1,6.59,0,6
18,1,5.92,0,6
1,7,0.0,0,6
2,7,0.0,0,6
3,7,0.0,0,6
4,7,0.0,0,6
5,7,0.0,0,6
6,7,0.0,0,6
7,7,0.0,0,6
8,7,0.0,0,6
9,7,0.0,0,6
10,7,0.0,0,6
11,7,0.0,0,6
12,7,0.0,0,6
13,7,0.0,0,6
14,7,0.0,0,6
15,7,0.0,0,6
16,7,0.0,0,6
17,7,0.0,0,6
18,7,0.0,0,6
1,6,0.0,0,6
2,6,0.0,0,6
3,6,0.0,0,6
4,6,0.0,0,6
5,6,0.0,0,6
6,6,0.0,0,6
7,6,0.0,0,6
8,6,0.0,0,6
9,6,0.0,0,6
10,6,0.0,0,6
11,6,0.0,0,6
12,6,0.0,0,6
13,6,0.0,0,6
14,6,0.0,0,6
15,6,0.0,0,6
16,6,0.0,0,6
17,6,0.0,0,6
18,6,0.0,0,6
1,5,5.99,1,6
2,5,6.26,0,6
3,5,4.98,0,6
4,5,6.14,1,6
5,5,5.59,0,6
6,5,5.27,0,6
7,5,5.05,1,6
8,5,6.58,1,6
9,5,5.63,1,6
10,5,6.09,1,6
11,5,5.57,1,6
12,5,6.44,0,6
13,5,5.42,1,6
14,5,6.99,1,6
15,5,6.25,1,6
16,5,6.32,1,6
17,5,5.44,1,6
18,5,5.63,1,6
1,4,6.41,1,6
2,4,5.3,0,6
3,4,4.51,0,6
4,4,5.49,0,6
5,4,6.78,0,6
6,4,5.64,0,6
7,4,6.25,1,6
8,4,6.15,0,6
9,4,4.52,0,6
10,4,5.58,0,6
11,4,5.0,0,6
12,4,4.96,0,6
13,4,4.74,0,6
14,4,5.72,0,6
15,4,4.89,0,6
16,4,5.0,0,6
17,4,5.08,0,6
18,4,6.52,1,6
1,3,5.04,1,6
2,3,4.56,1,6
3,3,6.82,0,6
4,3,5.87,0,6
5,3,6.18,1,6
6,3,6.52,0,6
7,3,6.92,0,6
8,3,6.41,1,6
9,3,6.25,0,6
10,3,6.07,0,6
11,3,5.95,1,6
12,3,5.81,0,6
13,3,6.33,0,6
14,3,6.98,0,6
15,3,6.62,0,6
16,3,5.92,0,6
17,3,6.73,0,6
18,3,4.65,0,6
1,2,6.6,1,6
2,2,4.58,0,6
3,2,5.8,0,6
4,2,5.34,1,6
5,2,4.66,0,6
6,2,4.99,0,6
7,2,6.67,1,6
8,2,6.81,1,6
9,2,6.04,1,6
10,2,6.69,0,6
11,2,5.98,0,6
12,2,4.82,0,6
13,2,5.14,0,6
14,2,4.75,1,6
15,2,5.02,0,6
16,2,5.9,0,6
17,2,6.93,0,6
18,2,4.79,0,6
1,1,6.23,0,6
2,1,6.38,0,6
3,1,6.71,0,6
4,1,6.98,0,6
5,1,6.42,0,6
6,1,4.55,1,6
7,1,5.33,1,6
8,1,5.11,0,6
9,1,4.86,0,6
10,1,4.56,0,6
11,1,6.36,0,6
12,1,5.36,0,6
13,1,5.8,0,6
14,1,6.55,0,6
15,1,6.9,1,6
16,1,6.36,0,6
17,1,5.25,1,6
18,1,6.91,0,6
1,7,0.0,0,6
2,7,0.0,0,6
3,7,0.0,0,6
4,7,0.0,0,6
5,7,0.0,0,6
6,7,0.0,0,6
7,7,0.0,0,6
8,7,0.0,0,6
9,7,0.0,0,6
10,7,0.0,0,6
11,7,0.0,0,6
12,7,0.0,0,6
13,7,0.0,0,6
14,7,0.0,0,6
15,7,0.0,0,6
16,7,0.0,0,6
17,7,0.0,0,6
18,7,0.0,0,6
1,6,0.0,0,6
2,6,0.0,0,6
3,6,0.0,0,6
4,6,0.0,0,6
5,6,0.0,0,6
6,6,0.0,0,6
7,6,0.0,0,6
8,6,0.0,0,6
9,6,0.0,0,6
10,6,0.0,0,6
11,6,0.0,0,6
12,6,0.0,0,6
13,6,0.0,0,6
14,6,0.0,0,6
15,6,0.0,0,6
16,6,0.0,0,6
17,6,0.0,0,6
18,6,0.0,0,6
1,5,5.96,1,6
2,5,5.87,1,6
3,5,5.39,1,6
4,5,5.65,0,6
5,5,5.39,1,6
6,5,6.69,0,6
7,5,6.49,0,6
8,5,5.18,0,6
9,5,6.72,0,6
10,5,5.41,0,6
11,5,4.73,1,6
12,5,6.07,1,6
13,5,4.75,0,6
14,5,4.53,1,6
15,5,5.25,0,6
16,5,4.81,1,6
17,5,5.74,0,6
18,5,5.94,1,6
1,4,6.15,1,6
2,4,5.89,0,6
3,4,6.88,1,6
4,4,4.91,0,6
5,4,6.37,1,6
6,4,6.64,0,6
7,4,6.59,0,6
8,4,4.95,0,6
9,4,6.56,0,6
10,4,5.43,0,6
11,4,5.24,0,6
12,4,4.52,0,6
13,4,5.65,0,6
14,4,4.76,0,6
15,4,5.59,1,6
16,4,6.77,0,6
17,4,5.37,0,6
18,4,5.87,0,6
1,3,5.43,0,6
2,3,6.94,0,6
3,3,6.8,0,6
4,3,6.34,0,6
5,3,4.52,0,6
6,3,6.35,0,6
7,3,6.67,0,6
8,3,5.65,0,6
9,3,6.07,0,6
10,3,6.41,1,6
11,3,5.15,0,6
12,3,6.45,0,6
13,3,5.93,0,6
14,3,4.71,0,6
15,3,6.15,0,6
16,3,5.59,0,6
17,3,5.5,0,6
18,3,5.71,0,6
1,2,6.07,0,6
2,2,6.34,0,6
3,2,5.73,0,6
4,2,4.59,0,6
5,2,4.82,1,6
6,2,5.24,0,6
7,2,6.75,0,6
8,2,6.77,0,6
9,2,5.97,0,6
10,2,6.44,0,6
11,2,4.65,0,6
12,2,6.11,0,6
13,2,6.0,0,6
14,2,6.58,0,6
15,2,4.9,0,6
16,2,6.79,0,6
17,2,4.99,0,6
18,2,5.43,0,6
1,1,4.73,0,6
2,1,4.87,0,6
3,1,5.19,0,6
4,1,6.81,0,6
5,1,6.97,0,6
6,1,6.51,0,6
7,1,5.02,0,6
8,1,5.67,1,6
9,1,6.42,0,6
10,1,5.49,0,6
11,1,6.96,0,6
12,1,5.51,0,6
13,1,6.61,0,6
14,1,4.82,0,6
15,1,6.95,0,6
16,1,6.46,0,6
17,1,5.02,1,6
18,1,5.11,1,6
1,7,0.0,0,6
2,7,0.0,0,6
3,7,0.0,0,6
4,7,0.0,0,6
5,7,0.0,0,6
6,7,0.0,0,6
7,7,0.0,0,6
8,7,0.0,0,6
9,7,0.0,0,6
10,7,0.0,0,6
11,7,0.0,0,6
12,7,0.0,0,6
13,7,0.0,0,6
14,7,0.0,0,6
15,7,0.0,0,6
16,7,0.0,0,6
17,7,0.0,0,6
18,7,0.0,0,6
1,6,0.0,0,6
2,6,0.0,0,6
3,6,0.0,0,6
4,6,0.0,0,6
5,6,0.0,0,6
6,6,0.0,0,6
7,6,0.0,0,6
8,6,0.0,0,6
9,6,0.0,0,6
10,6,0.0,0,6
11,6,0.0,0,6
12,6,0.0,0,6
13,6,0.0,0,6
14,6,0.0,0,6
15,6,0.0,0,6
16,6,0.0,0,6
17,6,0.0,0,6
18,6,0.0,0,6
1,5,6.12,0,6
2,5,5.03,0,6
3,5,4.87,1,6
4,5,6.21,1,6
5,5,5.46,1,6
6,5,4.65,0,6
7,5,6.59,1,6
8,5,6.19,1,6
9,5,5.57,1,6
10,5,5.05,0,6
11,5,4.72,1,6
12,5,5.93,1,6
13,5,6.06,1,6
14,5,5.52,1,6
15,5,6.23,1,6
16,5,5.72,1,6
17,5,6.27,1,6
18,5,4.95,0,6
1,4,5.61,0,6
2,4,6.53,0,6
3,4,5.62,0,6
4,4,4.78,0,6
5,4,6.73,0,6
6,4,5.49,1,6
7,4,6.41,0,6
8,4,4.86,0,6
9,4,6.55,0,6
10,4,6.62,1,6
11,4,5.64,0,6
12,4,5.38,0,6
13,4,5.34,0,6
14,4,6.42,0,6
15,4,5.86,0,6
16,4,4.64,1,6
17,4,5.65,0,6
18,4,6.52,1,6
1,3,6.38,0,6
2,3,6.92,0,6
3,3,5.33,0,6
4,3,6.68,1,6
5,3,6.48,0,6
6,3,6.98,0,6
7,3,4.78,0,6
8,3,4.84,1,6
9,3,6.29,0,6
10,3,4.6,0,6
11,3,5.99,0,6
12,3,4.6,0,6
13,3,5.8,0,6
14,3,6.35,0,6
15,3,6.92,0,6
16,3,5.24,0,6
17,3,4.65,0,6
18,3,6.52,0,6
1,2,4.67,0,6
2,2,6.06,1,6
3,2,5.58,1,6
4,2,6.04,1,6
5,2,5.17,0,6
6,2,4.68,1,6
7,2,6.99,1,6
8,2,5.08,1,6
9,2,5.95,0,6
10,2,6.54,0,6
11,2,6.98,0,6
12,2,4.84,0,6
13,2,5.61,0,6
14,2,6.7,0,6
15,2,5.87,0,6
16,2,5.31,0,6
17,2,6.8,1,6
18,2,5.21,0,6
1,1,5.98,0,6
2,1,6.88,0,6
3,1,4.75,1,6
4,1,6.72,0,6
5,1,4.81,0,6
6,1,6.46,1,6
7,1,5.39,0,6
8,1,4.51,0,6
9,1,5.75,0,6
10,1,5.93,0,6
11,1,6.56,0,6
12,1,6.88,1,6
13,1,6.93,0,6
14,1,6.89,0,6
15,1,6.19,0,6
16,1,6.31,0,6
17,1,5.76,1,6
18,1,4.56,0,6
1,7,0.0,0,6
2,7,0.0,0,6
3,7,0.0,0,6
4,7,0.0,0,6
5,7,0.0,0,6
6,7,0.0,0,6
7,7,0.0,0,6
8,7,0.0,0,6
9,7,0.0,0,6
10,7,0.0,0,6
11,7,0.0,0,6
12,7,0.0,0,6
13,7,0.0,0,6
14,7,0.0,0,6
15,7,0.0,0,6
16,7,0.0,0,6
17,7,0.0,0,6
18,7,0.0,0,6
1,6,0.0,0,6
2,6,0.0,0,6
3,6,0.0,0,6
4,6,0.0,0,6
5,6,0.0,0,6
6,6,0.0,0,6
7,6,0.0,0,6
8,6,0.0,0,6
9,6,0.0,0,6
10,6,0.0,0,6
11,6,0.0,0,6
12,6,0.0,0,6
13,6,0.0,0,6
14,6,0.0,0,6
15,6,0.0,0,6
16,6,0.0,0,6
17,6,0.0,0,6
18,6,0.0,0,6
1,5,5.72,0,6
2,5,5.8,1,6
3,5,5.54,1,6
4,5,4.7,1,6
5,5,5.99,1,6
6,5,5.72,1,6
7,5,6.22,0,6
8,5,6.84,1,6
9,5,6.41,0,6
10,5,5.86,1,6
11,5,6.33,0,6
12,5,6.42,0,6
13,5,5.21,0,6
14,5,5.43,1,6
15,5,6.88,1,6
16,5,5.35,1,6
17,5,4.97,1,6
18,5,4.77,0,6
1,4,6.12,0,6
2,4,5.9,0,6
3,4,6.55,0,6
4,4,6.71,0,6
5,4,4.95,1,6
6,4,6.31,0,6
7,4,6.9,0,6
8,4,6.11,0,6
9,4,5.06,0,6
10,4,6.85,0,6
11,4,5.28,0,6
12,4,6.33,0,6
13,4,6.11,0,6
14,4,5.18,0,6
15,4,6.48,1,6
16,4,5.8,0,6
17,4,6.94,0,6
18,4,6.75,0,6
1,3,5.15,1,6
2,3,4.84,1,6
3,3,4.57,0,6
4,3,5.86,0,6
5,3,4.85,0,6
6,3,6.4,0,6
7,3,6.34,0,6
8,3,4.57,1,6
9,3,6.22,0,6
10,3,6.8,0,6
11,3,6.79,0,6
12,3,6.26,1,6
13,3,6.56,1,6
14,3,5.53,0,6
15,3,4.61,0,6
16,3,5.19,0,6
17,3,5.57,0,6
18,3,4.58,1,6
1,2,6.8,0,5
2,2,5.02,0,5
3,2,5.41,0,5
4,2,5.49,0,5
5,2,6.58,0,5
6,2,6.07,0,5
7,2,5.11,0,5
8,2,5.98,1,5
9,2,5.65,0,5
10,2,4.75,0,5
11,2,6.09,1,5
12,2,5.93,0,5
13,2,5.17,0,5
14,2,6.34,0,5
15,2,4.89,1,5
16,2,5.57,0,5
17,2,6.47,1,5
18,2,5.69,0,5
1,1,4.8,1,5
2,1,6.44,0,5
3,1,4.94,0,5
4,1,5.27,0,5
5,1,6.33,0,5
6,1,4.64,1,5
7,1,6.7,0,5
8,1,5.48,1,5
9,1,6.61,1,5
10,1,6.71,0,5
11,1,5.22,0,5
12,1,5.96,0,5
13,1,5.89,0,5
14,1,4.7,0,5
15,1,5.2,1,5
16,1,6.66,1,5
17,1,5.57,0,5
18,1,5.84,0,5
1,7,0.0,0,5
2,7,0.0,0,5
3,7,0.0,0,5
4,7,0.0,0,5
5,7,0.0,0,5
6,7,0.0,0,5
7,7,0.0,0,5
8,7,0.0,0,5
9,7,0.0,0,5
10,7,0.0,0,5
11,7,0.0,0,5
12,7,0.0,0,5
13,7,0.0,0,5
14,7,0.0,0,5
15,7,0.0,0,5
16,7,0.0,0,5
17,7,0.0,0,5
18,7,0.0,0,5
1,6,0.0,0,5
2,6,0.0,0,5
3,6,0.0,0,5
4,6,0.0,0,5
5,6,0.0,0,5
6,6,0.0,0,5
7,6,0.0,0,5
8,6,0.0,0,5
9,6,0.0,0,5
10,6,0.0,0,5
11,6,0.0,0,5
12,6,0.0,0,5
13,6,0.0,0,5
14,6,0.0,0,5
15,6,0.0,0,5
16,6,0.0,0,5
17,6,0.0,0,5
18,6,0.0,0,5
1,5,6.06,1,5
2,5,5.07,1,5
3,5,5.02,1,5
4,5,4.66,1,5
5,5,4.66,0,5
6,5,6.53,1,5
7,5,5.66,1,5
8,5,5.04,1,5
9,5,5.59,1,5
10,5,4.67,0,5
11,5,5.78,0,5
12,5,5.03,0,5
13,5,4.55,0,5
14,5,6.79,0,5
15,5,6.54,1,5
16,5,5.84,0,5
17,5,6.84,0,5
18,5,6.4,1,5
1,4,4.91,0,5
2,4,6.94,0,5
3,4,6.57,1,5
4,4,5.37,0,5
5,4,5.05,0,5
6,4,6.12,0,5
7,4,6.84,0,5
8,4,5.57,0,5
9,4,4.54,0,5
10,4,5.35,0,5
11,4,6.27,0,5
12,4,5.17,0,5
13,4,6.88,0,5
14,4,6.21,0,5
15,4,6.65,0,5
16,4,6.55,0,5
17,4,6.91,0,5
18,4,6.23,0,5
1,3,4.87,0,5
2,3,6.53,0,5
3,3,6.18,0,5
4,3,6.54,0,5
5,3,4.59,1,5
6,3,5.89,1,5
7,3,6.91,0,5
8,3,6.53,0,5
9,3,6.78,1,5
10,3,5.69,0,5
11,3,5.69,0,5
12,3,5.02,0,5
13,3,4.64,0,5
14,3,5.67,0,5
15,3,6.73,0,5
16,3,6.22,0,5
17,3,5.35,0,5
18,3,5.31,0,5
1,2,5.96,1,5
2,2,6.01,0,5
3,2,6.45,0,5
4,2,6.05,0,5
5,2,4.74,0,5
6,2,5.48,0,5
7,2,6.84,0,5
8,2,4.7,0,5
9,2,5.1,0,5
10,2,5.87,0,5
11,2,4.96,0,5
12,2,6.74,0,5
13,2,6.28,0,5
14,2,6.09,1,5
15,2,6.42,0,5
16,2,4.64,0,5
17,2,6.9,0,5
18,2,6.77,0,5
1,1,5.99,0,5
2,1,6.91,1,5
3,1,5.43,0,5
4,1,5.56,0,5
5,1,5.1,0,5
6,1,4.97,0,5
7,1,5.82,0,5
8,1,6.71,0,5
9,1,4.89,0,5
10,1,4.96,0,5
11,1,6.38,1,5
12,1,4.95,0,5
13,1,4.61,0,5
14,1,6.19,0,5
15,1,6.18,0,5
16,1,5.16,0,5
17,1,6.29,0,5
18,1,6.23,1,5
1,7,0.0,0,5
2,7,0.0,0,5
3,7,0.0,0,5
4,7,0.0,0,5
5,7,0.0,0,5
6,7,0.0,0,5
7,7,0.0,0,5
8,7,0.0,0,5
9,7,0.0,0,5
10,7,0.0,0,5
11,7,0.0,0,5
12,7,0.0,0,5
13,7,0.0,0,5
14,7,0.0,0,5
15,7,0.0,0,5
16,7,0.0,0,5
17,7,0.0,0,5
18,7,0.0,0,5
1,6,0.0,0,5
2,6,0.0,0,5
3,6,0.0,0,5
4,6,0.0,0,5
5,6,0.0,0,5
6,6,0.0,0,5
7,6,0.0,0,5
8,6,0.0,0,5
9,6,0.0,0,5
10,6,0.0,0,5
11,6,0.0,0,5
12,6,0.0,0,5
13,6,0.0,0,5
14,6,0.0,0,5
15,6,0.0,0,5
16,6,0.0,0,5
17,6,0.0,0,5
18,6,0.0,0,5
1,5,7.0,1,5
2,5,5.85,1,5
3,5,5.97,0,5
4,5,4.95,1,5
5,5,4.93,1,5
6,5,5.04,0,5
7,5,4.5,0,5
8,5,5.35,0,5
9,5,5.49,1,5
10,5,6.88,0,5
11,5,5.64,0,5
12,5,6.78,0,5
13,5,5.77,0,5
14,5,4.61,0,5
15,5,6.42,1,5
16,5,7.0,0,5
17,5,5.63,1,5
18,5,4.8,1,5
1,4,5.99,0,5
2,4,5.09,1,5
3,4,6.8,0,5
4,4,4.55,0,5
5,4,6.71,1,5
6,4,6.75,0,5
7,4,6.61,1,5
8,4,6.57,0,5
9,4,6.79,0,5
10,4,6.53,0,5
11,4,4.99,0,5
12,4,6.49,0,5
13,4,4.71,0,5
14,4,6.35,0,5
15,4,4.88,0,5
16,4,6.96,1,5
17,4,5.82,0,5
18,4,5.64,0,5
1,3,5.77,1,5
2,3,6.55,0,5
3,3,5.79,1,5
4,3,5.36,0,5
5,3,5.56,0,5
6,3,6.82,0,5
7,3,5.29,0,5
8,3,6.35,0,5
9,3,6.47,0,5
10,3,6.57,0,5
11,3,5.49,0,5
12,3,6.18,1,5
13,3,6.19,0,5
14,3,4.68,0,5
15,3,5.04,0,5
16,3,4.88,0,5
17,3,5.79,0,5
18,3,6.05,0,5
1,2,4.82,0,5
2,2,6.38,0,5
3,2,5.54,1,5
4,2,5.81,0,5
5,2,6.64,0,5
6,2,5.13,0,5
7,2,5.55,0,5
8,2,6.88,0,5
9,2,5.5,0,5
10,2,4.74,0,5
11,2,5.94,1,5
12,2,5.65,0,5
13,2,6.12,1,5
14,2,4.8,0,5
15,2,5.02,0,5
16,2,5.23,0,5
17,2,4.89,0,5
18,2,6.02,1,5
1,1,4.94,0,5
2,1,5.96,0,5
3,1,4.92,0,5
4,1,5.87,0,5
5,1,6.47,0,5
6,1,6.93,0,5
7,1,5.17,0,5
8,1,6.01,0,5
9,1,6.0,0,5
10,1,5.36,1,5
11,1,5.09,1,5
12,1,6.07,0,5
13,1,6.56,0,5
14,1,5.82,0,5
15,1,6.36,0,5
16,1,4.52,0,5
17,1,6.93,0,5
18,1,6.52,1,5
1,7,0.0,0,5
2,7,0.0,0,5
3,7,0.0,0,5
4,7,0.0,0,5
5,7,0.0,0,5
6,7,0.0,0,5
7,7,0.0,0,5
8,7,0.0,0,5
9,7,0.0,0,5
10,7,0.0,0,5
11,7,0.0,0,5
12,7,0.0,0,5
13,7,0.0,0,5
14,7,0.0,0,5
15,7,0.0,0,5
16,7,0.0,0,5
17,7,0.0,0,5
18,7,0.0,0,5
1,6,0.0,0,5
2,6,0.0,0,5
3,6,0.0,0,5
4,6,0.0,0,5
5,6,0.0,0,5
6,6,0.0,0,5
7,6,0.0,0,5
8,6,0.0,0,5
9,6,0.0,0,5
10,6,0.0,0,5
11,6,0.0,0,5
12,6,0.0,0,5
13,6,0.0,0,5
14,6,0.0,0,5
15,6,0.0,0,5
16,6,0.0,0,5
17,6,0.0,0,5
18,6,0.0,0,5
1,5,6.03,0,5
2,5,6.3,1,5
3,5,4.85,0,5
4,5,4.89,0,5
5,5,4.95,1,5
6,5,6.64,1,5
7,5,6.1,1,5
8,5,5.57,0,5
9,5,5.57,1,5
10,5,6.26,0,5
11,5,6.19,1,5
12,5,5.57,1,5
13,5,5.97,0,5
14,5,5.22,1,5
15,5,6.99,1,5
16,5,4.88,1,5
17,5,6.24,1,5
18,5,5.02,0,5
1,4,5.55,0,5
2,4,5.95,0,5
3,4,5.59,0,5
4,4,6.33,0,5
5,4,6.08,0,5
6,4,5.41,0,5
7,4,5.98,1,5
8,4,4.8,0,5
9,4,4.99,0,5
10,4,6.81,0,5
11,4,6.02,1,5
12,4,5.41,1,5
13,4,5.46,0,5
14,4,6.33,0,5
15,4,6.95,1,5
16,4,6.94,0,5
17,4,5.48,0,5
18,4,5.25,0,5
1,3,5.16,0,5
2,3,5.25,0,5
3,3,4.68,0,5
4,3,5.82,0,5
5,3,6.93,1,5
6,3,6.53,0,5
7,3,6.29,1,5
8,3,4.79,0,5
9,3,5.45,1,5
10,3,4.53,0,5
11,3,6.79,0,5
12,3,6.86,0,5
13,3,6.27,0,5
14,3,5.12,0,5
15,3,5.94,0,5
16,3,5.02,0,5
17,3,6.53,0,5
18,3,5.25,0,5
1,2,6.74,0,5
2,2,4.93,0,5
3,2,4.57,1,5
4,2,4.7,0,5
5,2,5.25,0,5
6,2,6.52,0,5
7,2,5.55,0,5
8,2,4.7,1,5
9,2,6.47,0,5
10,2,5.81,0,5
11,2,5.97,0,5
12,2,5.98,0,5
13,2,4.7,0,5
14,2,6.27,0,5
15,2,5.42,0,5
16,2,6.05,0,5
17,2,5.29,1,5
18,2,6.29,0,5
1,1,4.69,0,5
2,1,5.54,0,5
3,1,4.68,1,5
4,1,5.11,0,5
5,1,5.84,0,5
6,1,6.55,0,5
7,1,6.69,0,5
8,1,6.45,0,5
9,1,5.47,0,5
10,1,4.92,0,5
11,1,6.08,0,5
12,1,6.1,1,5
13,1,5.11,0,5
14,1,5.4,0,5
15,1,6.35,0,5
16,1,4.54,1,5
17,1,6.26,1,5
18,1,5.11,0,5
1,7,0.0,0,5
2,7,0.0,0,5
3,7,0.0,0,5
4,7,0.0,0,5
5,7,0.0,0,5
6,7,0.0,0,5
7,7,0.0,0,5
8,7,0.0,0,5
9,7,0.0,0,5
10,7,0.0,0,5
11,7,0.0,0,5
12,7,0.0,0,5
13,7,0.0,0,5
14,7,0.0,0,5
15,7,0.0,0,5
16,7,0.0,0,5
17,7,0.0,0,5
18,7,0.0,0,5
1,6,0.0,0,5
2,6,0.0,0,5
3,6,0.0,0,5
4,6,0.0,0,5
5,6,0.0,0,5
6,6,0.0,0,5
7,6,0.0,0,5
8,6,0.0,0,5
9,6,0.0,0,5
10,6,0.0,0,5
11,6,0.0,0,5
12,6,0.0,0,5
13,6,0.0,0,5
14,6,0.0,0,5
15,6,0.0,0,5
16,6,0.0,0,5
17,6,0.0,0,5
18,6,0.0,0,5
1,5,6.36,0,5
2,5,6.12,1,5
3,5,6.52,1,5
4,5,5.73,0,5
5,5,6.69,1,5
6,5,5.63,1,5
7,5,4.78,1,5
8,5,6.21,1,5
9,5,6.08,1,5
10,5,5.59,1,5
11,5,6.14,1,5
12,5,6.02,1,5
13,5,5.48,0,5
14,5,6.97,1,5
15,5,5.24,1,5
16,5,4.63,0,5
17,5,6.3,0,5
18,5,5.49,1,5
1,4,5.51,0,5
2,4,6.77,0,5
3,4,5.14,0,5
4,4,6.4,0,5
5,4,6.3,0,5
6,4,6.18,0,5
7,4,5.13,0,5
8,4,6.93,0,5
9,4,6.04,0,5
10,4,6.84,0,5
11,4,5.76,0,5
12,4,5.77,0,5
13,4,5.72,0,5
14,4,5.34,0,5
15,4,4.57,0,5
16,4,4.9,0,5
17,4,5.79,0,5
18,4,6.71,0,5
1,3,6.19,0,5
2,3,5.06,0,5
3,3,5.01,0,5
4,3,4.69,0,5
5,3,4.68,0,5
6,3,5.44,0,5
7,3,5.32,0,5
8,3,6.66,0,5
9,3,4.75,0,5
10,3,6.97,0,5
11,3,5.88,0,5
12,3,6.61,0,5
13,3,4.57,0,5
14,3,6.21,1,5
15,3,6.35,0,5
16,3,6.71,0,5
17,3,4.71,0,5
18,3,5.19,0,5
1,2,4.98,1,5
2,2,6.34,0,5
3,2,5.75,0,5
4,2,5.93,0,5
5,2,6.82,0,5
6,2,6.09,1,5
7,2,5.65,0,5
8,2,6.14,0,5
9,2,5.41,0,5
10,2,5.79,0,5
11,2,6.96,1,5
12,2,5.66,0,5
13,2,4.6,0,5
14,2,5.55,1,5
15,2,6.74,0,5
16,2,5.89,0,5
17,2,6.39,0,5
18,2,6.57,0,5
1,1,4.84,1,5
2,1,6.23,0,5
3,1,6.4,0,5
4,1,6.68,0,5
5,1,6.17,0,5
6,1,6.97,0,5
7,1,4.62,0,5
8,1,4.97,0,5
9,1,5.7,0,5
10,1,5.94,1,5
11,1,6.18,0,5
12,1,6.5,0,5
13,1,6.31,0,5
14,1,5.57,0,5
15,1,6.79,0,5
16,1,6.36,0,5
17,1,4.8,0,5
18,1,5.12,0,5
1,7,0.0,0,5
2,7,0.0,0,5
3,7,0.0,0,5
4,7,0.0,0,5
5,7,0.0,0,5
6,7,0.0,0,5
7,7,0.0,0,5
8,7,0.0,0,5
9,7,0.0,0,5
10,7,0.0,0,5
11,7,0.0,0,5
12,7,0.0,0,5
13,7,0.0,0,5
14,7,0.0,0,5
15,7,0.0,0,5
16,7,0.0,0,5
17,7,0.0,0,5
18,7,0.0,0,5
1,6,0.0,0,4
2,6,0.0,0,4
3,6,0.0,0,4
4,6,0.0,0,4
5,6,0.0,0,4
6,6,0.0,0,4
7,6,0.0,0,4
8,6,0.0,0,4
9,6,0.0,0,4
10,6,0.0,0,4
11,6,0.0,0,4
12,6,0.0,0,4
13,6,0.0,0,4
14,6,0.0,0,4
15,6,0.0,0,4
16,6,0.0,0,4
17,6,0.0,0,4
18,6,0.0,0,4
1,5,6.49,0,4
2,5,6.09,1,4
3,5,6.45,1,4
4,5,5.66,0,4
5,5,5.38,1,4
6,5,6.62,1,4
7,5,5.14,0,4
8,5,6.62,1,4
9,5,6.5,1,4
10,5,5.1,1,4
11,5,6.41,0,4
12,5,5.41,1,4
13,5,5.65,1,4
14,5,6.96,0,4
15,5,6.67,1,4
16,5,4.96,0,4
17,5,5.4,0,4
18,5,6.72,1,4
1,4,5.66,0,4
2,4,4.85,0,4
3,4,5.73,0,4
4,4,6.66,0,4
